TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/08/21
TIME,12:36:07
SPECTROMETER/DATA SYSTEM,
LOCALE,9226
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  249.7365
LASTX, 5000.5148
NPOINTS,    4928
FIRSTY,    83.39817
MAXY,    99.93680
MINY,    72.70588
XYDATA
506.2226,84.9051
507.1868,85.5593
508.1510,86.3887
509.1153,87.1593
510.0795,87.6838
511.0437,87.8943
512.0080,87.8423
512.9722,87.6355
513.9365,87.3626
514.9007,87.0458
515.8649,86.6426
516.8292,86.0973
517.7934,85.4205
518.7576,84.7353
519.7219,84.2397
520.6861,84.1084
521.6503,84.4196
522.6146,85.1373
523.5788,86.1279
524.5430,87.1868
525.5073,88.0891
526.4715,88.6691
527.4357,88.8841
528.4000,88.8064
529.3642,88.555
530.3284,88.2311
531.2927,87.8955
532.2569,87.5745
533.2211,87.2723
534.1854,86.9751
535.1496,86.6491
536.1138,86.2451
537.0781,85.7129
538.0423,85.023
539.0065,84.1813
539.9708,83.2247
540.9350,82.2011
541.8992,81.1474
542.8635,80.0791
543.8277,78.9993
544.7919,77.9216
545.7562,76.8948
546.7204,76.0125
547.6846,75.3983
548.6489,75.1679
549.6131,75.3882
550.5773,76.0527
551.5416,77.0843
552.5058,78.3599
553.4700,79.7432
554.4343,81.1124
555.3985,82.3758
556.3627,83.4775
557.3270,84.3955
558.2912,85.1338
559.2554,85.7103
560.2197,86.1378
561.1839,86.409
562.1481,86.4918
563.1124,86.3432
564.0766,85.9348
565.0408,85.2731
566.0051,84.4029
566.9693,83.3908
567.9335,82.3009
568.8978,81.177
569.8620,80.0381
570.8262,78.8888
571.7905,77.7335
572.7547,76.588
573.7189,75.4848
574.6832,74.4744
575.6474,73.6239
576.6116,73.0098
577.5759,72.7059
578.5401,72.7692
579.5043,73.229
580.4686,74.0827
581.4328,75.2979
582.3970,76.8201
583.3613,78.5818
584.3255,80.507
585.2897,82.5118
586.2540,84.5058
587.2182,86.4
588.1824,88.1214
589.1467,89.6232
590.1109,90.8873
591.0751,91.9177
592.0394,92.7339
593.0036,93.3664
593.9678,93.8549
594.9321,94.2413
595.8963,94.5593
596.8605,94.8238
597.8248,95.0286
598.7890,95.1562
599.7532,95.1961
600.7175,95.1616
601.6817,95.0918
602.6459,95.0367
603.6102,95.0366
604.5744,95.1066
605.5386,95.2335
606.5029,95.3838
607.4671,95.517
608.4313,95.5994
609.3956,95.6136
610.3598,95.5623
611.3240,95.4657
612.2883,95.3544
613.2525,95.2594
614.2167,95.2025
615.1810,95.189
616.1452,95.2065
617.1094,95.2299
618.0737,95.234
619.0379,95.2055
620.0021,95.1459
620.9664,95.063
621.9306,94.9595
622.8948,94.828
623.8591,94.6572
624.8233,94.4461
625.7875,94.216
626.7518,94.0083
627.7160,93.8651
628.6802,93.8043
629.6445,93.8072
630.6087,93.825
631.5729,93.8034
632.5372,93.7119
633.5014,93.5592
634.4656,93.3861
635.4299,93.2369
636.3941,93.1322
637.3583,93.0611
638.3226,92.9973
639.2868,92.9238
640.2510,92.848
641.2153,92.7963
642.1795,92.7961
643.1437,92.8576
644.1080,92.9709
645.0722,93.1167
646.0364,93.2812
647.0007,93.4623
647.9649,93.6633
648.9291,93.8812
649.8934,94.0984
650.8576,94.2865
651.8218,94.4174
652.7861,94.4751
653.7503,94.4607
654.7145,94.3933
655.6788,94.3039
656.6430,94.2235
657.6072,94.1666
658.5715,94.122
659.5357,94.0585
660.4999,93.9457
661.4642,93.7802
662.4284,93.5889
663.3926,93.4071
664.3569,93.2511
665.3211,93.1001
666.2853,92.881
667.2496,92.4644
668.2138,91.7479
669.1780,90.8187
670.1423,89.8865
671.1065,89.0389
672.0707,88.2426
673.0350,87.4695
673.9992,86.7562
674.9634,86.1951
675.9277,85.8766
676.8919,85.8173
677.8561,85.9474
678.8204,86.1804
679.7846,86.4919
680.7488,86.9352
681.7131,87.5916
682.6773,88.498
683.6415,89.6067
684.6058,90.7975
685.5700,91.9243
686.5342,92.8658
687.4985,93.5623
688.4627,94.0248
689.4269,94.3152
690.3912,94.5091
691.3554,94.6608
692.3196,94.7869
693.2839,94.8724
694.2481,94.8916
695.2123,94.8312
696.1766,94.7042
697.1408,94.5467
698.1050,94.4
699.0693,94.2899
700.0335,94.2155
700.9977,94.1546
701.9620,94.0801
702.9262,93.975
703.8904,93.8363
704.8547,93.6662
705.8189,93.4577
706.7831,93.1905
707.7474,92.8437
708.7116,92.4182
709.6758,91.955
710.6401,91.5323
711.6043,91.2385
712.5685,91.1312
713.5328,91.2039
714.4970,91.3814
715.4612,91.5503
716.4255,91.6034
717.3897,91.4722
718.3539,91.1336
719.3182,90.5981
720.2824,89.8931
721.2466,89.0563
722.2109,88.1415
723.1751,87.2299
724.1393,86.4338
725.1036,85.8811
726.0678,85.6803
727.0320,85.8747
727.9963,86.41
728.9605,87.1418
729.9247,87.8879
730.8890,88.4989
731.8532,88.9121
732.8174,89.1636
733.7817,89.3608
734.7459,89.6294
735.7101,90.0607
736.6744,90.6795
737.6386,91.4408
738.6028,92.2519
739.5671,93.0089
740.5313,93.6309
741.4955,94.0822
742.4598,94.3743
743.4240,94.5511
744.3882,94.6639
745.3525,94.7485
746.3167,94.8122
747.2809,94.8379
748.2452,94.799
749.2094,94.6783
750.1736,94.4778
751.1379,94.2156
752.1021,93.9146
753.0663,93.5925
754.0306,93.2608
754.9948,92.9331
755.9590,92.6333
756.9233,92.3936
757.8875,92.241
758.8517,92.1797
759.8160,92.1825
760.7802,92.1987
761.7444,92.1758
762.7087,92.0834
763.6729,91.9264
764.6371,91.7408
765.6014,91.5755
766.5656,91.4707
767.5298,91.4442
768.4941,91.4889
769.4583,91.5798
770.4225,91.6852
771.3868,91.7759
772.3510,91.8321
773.3152,91.846
774.2795,91.8223
775.2437,91.776
776.2079,91.7281
777.1722,91.7015
778.1364,91.7179
779.1006,91.7953
780.0649,91.9453
781.0291,92.1682
781.9933,92.4478
782.9576,92.7504
783.9218,93.0326
784.8860,93.2555
785.8503,93.3968
786.8145,93.4532
787.7787,93.4292
788.7430,93.3223
789.7072,93.119
790.6714,92.8104
791.6357,92.4176
792.5999,92.0109
793.5641,91.6985
794.5284,91.5868
795.4926,91.7295
796.4568,92.0953
797.4211,92.5754
798.3853,93.0273
799.3495,93.3304
800.3138,93.4238
801.2780,93.3094
802.2422,93.0279
803.2065,92.6273
804.1707,92.1466
805.1349,91.619
806.0992,91.0864
807.0634,90.6075
808.0276,90.2503
808.9919,90.0699
809.9561,90.086
810.9203,90.2724
811.8846,90.5676
812.8488,90.8988
813.8130,91.2087
814.7773,91.471
815.7415,91.6889
816.7057,91.8807
817.6700,92.0633
818.6342,92.2395
819.5984,92.3956
820.5627,92.5055
821.5269,92.5381
822.4911,92.4667
823.4554,92.2784
824.4196,91.9803
825.3839,91.5972
826.3481,91.1606
827.3123,90.6945
828.2766,90.2093
829.2408,89.713
830.2050,89.2344
831.1693,88.8401
832.1335,88.6274
833.0977,88.6868
834.0620,89.0526
835.0262,89.6716
835.9904,90.4146
836.9547,91.1281
837.9189,91.6988
838.8831,92.0957
839.8474,92.3675
840.8116,92.6016
841.7758,92.8728
842.7401,93.2095
843.7043,93.5916
844.6685,93.973
845.6328,94.3094
846.5970,94.5763
847.5612,94.7692
848.5255,94.893
849.4897,94.9492
850.4539,94.9288
851.4182,94.8157
852.3824,94.5973
853.3466,94.2797
854.3109,93.8996
855.2751,93.5246
856.2393,93.239
857.2036,93.1175
858.1678,93.1975
859.1320,93.4633
860.0963,93.8508
861.0605,94.2721
862.0247,94.6462
862.9890,94.923
863.9532,95.0889
864.9174,95.1577
865.8817,95.1541
866.8459,95.0985
867.8101,94.9998
868.7744,94.8539
869.7386,94.649
870.7028,94.3748
871.6671,94.0344
872.6313,93.6557
873.5955,93.2941
874.5598,93.0224
875.5240,92.908
876.4882,92.9873
877.4525,93.2494
878.4167,93.6382
879.3809,94.0737
880.3452,94.4801
881.3094,94.8078
882.2736,95.0404
883.2379,95.1871
884.2021,95.2683
885.1663,95.3036
886.1306,95.3061
887.0948,95.2834
888.0590,95.2406
889.0233,95.1845
889.9875,95.1241
890.9517,95.0693
891.9160,95.0288
892.8802,95.0062
893.8444,94.999
894.8087,94.9985
895.7729,94.9935
896.7371,94.9748
897.7014,94.9388
898.6656,94.8883
899.6298,94.8307
900.5941,94.7738
901.5583,94.7225
902.5225,94.6776
903.4868,94.6361
904.4510,94.5942
905.4152,94.5494
906.3795,94.5016
907.3437,94.4526
908.3079,94.4043
909.2722,94.3562
910.2364,94.3034
911.2006,94.2371
912.1649,94.1473
913.1291,94.0261
914.0933,93.8714
915.0576,93.6874
916.0218,93.4827
916.9860,93.266
917.9503,93.041
918.9145,92.8024
919.8787,92.5353
920.8430,92.2197
921.8072,91.8388
922.7714,91.3918
923.7357,90.9045
924.6999,90.4324
925.6641,90.0532
926.6284,89.8478
927.5926,89.8763
928.5568,90.1581
929.5211,90.6646
930.4853,91.3275
931.4495,92.0584
932.4138,92.7719
933.3780,93.4029
934.3422,93.9139
935.3065,94.2937
936.2707,94.552
937.2349,94.7121
938.1992,94.8029
939.1634,94.8512
940.1276,94.8761
941.0919,94.8862
942.0561,94.8833
943.0203,94.8679
943.9846,94.8446
944.9488,94.8221
945.9130,94.8085
946.8773,94.8051
947.8415,94.8036
948.8057,94.7888
949.7700,94.747
950.7342,94.6734
951.6984,94.5756
952.6627,94.4701
953.6269,94.3732
954.5911,94.2926
955.5554,94.2229
956.5196,94.1499
957.4838,94.0591
958.4481,93.9465
959.4123,93.8218
960.3765,93.7034
961.3408,93.6079
962.3050,93.5402
963.2692,93.4917
964.2335,93.4467
965.1977,93.3914
966.1619,93.3202
967.1262,93.234
968.0904,93.1352
969.0546,93.0237
970.0189,92.8975
970.9831,92.7574
971.9473,92.6096
972.9116,92.4644
973.8758,92.332
974.8400,92.2205
975.8043,92.1369
976.7685,92.0913
977.7327,92.0971
978.6970,92.1678
979.6612,92.3094
980.6254,92.5137
981.5897,92.7569
982.5539,93.0042
983.5181,93.2169
984.4824,93.3626
985.4466,93.4247
986.4108,93.4099
987.3751,93.3509
988.3393,93.2994
989.3035,93.3091
990.2678,93.4157
991.2320,93.6206
992.1962,93.8897
993.1605,94.1683
994.1247,94.4029
995.0889,94.5605
996.0532,94.6349
997.0174,94.6409
997.9816,94.6014
998.9459,94.5354
999.9101,94.4518
1000.8743,94.3504
1001.8386,94.2279
1002.8028,94.0859
1003.7670,93.9372
1004.7313,93.8069
1005.6955,93.7269
1006.6597,93.7234
1007.6240,93.8045
1008.5882,93.9534
1009.5524,94.1333
1010.5167,94.3008
1011.4809,94.4217
1012.4451,94.4806
1013.4094,94.4816
1014.3736,94.4404
1015.3378,94.3743
1016.3021,94.2951
1017.2663,94.2067
1018.2305,94.1063
1019.1948,93.9883
1020.1590,93.8497
1021.1232,93.6954
1022.0875,93.5407
1023.0517,93.4092
1024.0160,93.324
1024.9802,93.2978
1025.9445,93.3248
1026.9087,93.3809
1027.8729,93.4325
1028.8372,93.4491
1029.8014,93.4145
1030.7656,93.3316
1031.7299,93.2199
1032.6941,93.1074
1033.6583,93.0203
1034.6226,92.9751
1035.5868,92.9733
1036.5510,93.0026
1037.5153,93.0436
1038.4795,93.078
1039.4437,93.0961
1040.4080,93.0985
1041.3722,93.0915
1042.3364,93.0803
1043.3007,93.064
1044.2649,93.0357
1045.2291,92.9874
1046.1934,92.9165
1047.1576,92.8272
1048.1218,92.7292
1049.0861,92.6327
1050.0503,92.5447
1051.0145,92.4679
1051.9788,92.4013
1052.9430,92.3414
1053.9072,92.2812
1054.8715,92.2096
1055.8357,92.1117
1056.7999,91.9714
1057.7642,91.7773
1058.7284,91.5271
1059.6926,91.23
1060.6569,90.904
1061.6211,90.5698
1062.5853,90.2444
1063.5496,89.9372
1064.5138,89.6509
1065.4780,89.3867
1066.4423,89.1501
1067.4065,88.9531
1068.3707,88.8096
1069.3350,88.7263
1070.2992,88.6941
1071.2634,88.6863
1072.2277,88.6661
1073.1919,88.6023
1074.1561,88.4827
1075.1204,88.3193
1076.0846,88.142
1077.0488,87.985
1078.0131,87.874
1078.9773,87.8204
1079.9415,87.8232
1080.9058,87.876
1081.8700,87.9733
1082.8342,88.1132
1083.7985,88.2963
1084.7627,88.5224
1085.7269,88.7876
1086.6912,89.083
1087.6554,89.3959
1088.6196,89.7135
1089.5839,90.0286
1090.5481,90.3437
1091.5123,90.6712
1092.4766,91.0277
1093.4408,91.4232
1094.4050,91.8519
1095.3693,92.2884
1096.3335,92.6944
1097.2977,93.0317
1098.2620,93.2756
1099.2262,93.4226
1100.1904,93.4878
1101.1547,93.4953
1102.1189,93.4669
1103.0831,93.4142
1104.0474,93.3372
1105.0116,93.2293
1105.9758,93.084
1106.9401,92.9
1107.9043,92.6818
1108.8685,92.4358
1109.8328,92.1646
1110.7970,91.8646
1111.7612,91.5286
1112.7255,91.1528
1113.6897,90.7462
1114.6539,90.3345
1115.6182,89.9562
1116.5824,89.6501
1117.5466,89.439
1118.5109,89.3184
1119.4751,89.256
1120.4393,89.2036
1121.4036,89.117
1122.3678,88.973
1123.3320,88.7781
1124.2963,88.5626
1125.2605,88.3668
1126.2247,88.2248
1127.1890,88.154
1128.1532,88.153
1129.1174,88.2053
1130.0817,88.2866
1131.0459,88.371
1132.0101,88.436
1132.9744,88.4658
1133.9386,88.4532
1134.9028,88.3997
1135.8671,88.3124
1136.8313,88.1989
1137.7955,88.0625
1138.7598,87.9008
1139.7240,87.7084
1140.6882,87.4834
1141.6525,87.2349
1142.6167,86.9863
1143.5809,86.7747
1144.5452,86.644
1145.5094,86.6357
1146.4736,86.7801
1147.4379,87.0908
1148.4021,87.5638
1149.3663,88.1793
1150.3306,88.9036
1151.2948,89.6889
1152.2590,90.4716
1153.2233,91.1751
1154.1875,91.7203
1155.1517,92.0461
1156.1160,92.1326
1157.0802,92.0162
1158.0444,91.7858
1159.0087,91.5594
1159.9729,91.4489
1160.9371,91.5293
1161.9014,91.8235
1162.8656,92.3065
1163.8298,92.9212
1164.7941,93.598
1165.7583,94.2691
1166.7225,94.8787
1167.6868,95.3886
1168.6510,95.7817
1169.6152,96.06
1170.5795,96.2386
1171.5437,96.3377
1172.5079,96.3756
1173.4722,96.3675
1174.4364,96.3241
1175.4006,96.2493
1176.3649,96.1341
1177.3291,95.954
1178.2933,95.6784
1179.2576,95.2934
1180.2218,94.8282
1181.1860,94.3654
1182.1503,94.0221
1183.1145,93.9055
1184.0787,94.0647
1185.0430,94.4655
1186.0072,95.0048
1186.9714,95.5543
1187.9357,96.0122
1188.8999,96.3327
1189.8641,96.5244
1190.8284,96.6244
1191.7926,96.6694
1192.7568,96.6804
1193.7211,96.6646
1194.6853,96.6261
1195.6495,96.5743
1196.6138,96.5237
1197.5780,96.4884
1198.5422,96.4756
1199.5065,96.4836
1200.4707,96.5049
1201.4349,96.531
1202.3992,96.5553
1203.3634,96.5732
1204.3276,96.5817
1205.2919,96.5786
1206.2561,96.5636
1207.2203,96.5391
1208.1846,96.5097
1209.1488,96.4803
1210.1130,96.4533
1211.0773,96.4277
1212.0415,96.4002
1213.0057,96.3678
1213.9700,96.3304
1214.9342,96.2903
1215.8984,96.2505
1216.8627,96.2123
1217.8269,96.1744
1218.7911,96.1344
1219.7554,96.091
1220.7196,96.0455
1221.6838,96.0007
1222.6481,95.9593
1223.6123,95.9219
1224.5765,95.887
1225.5408,95.8516
1226.5050,95.8124
1227.4692,95.7669
1228.4335,95.7151
1229.3977,95.6589
1230.3619,95.603
1231.3262,95.5527
1232.2904,95.5126
1233.2546,95.4833
1234.2189,95.4616
1235.1831,95.4411
1236.1473,95.4154
1237.1116,95.3798
1238.0758,95.332
1239.0400,95.2704
1240.0043,95.193
1240.9685,95.0962
1241.9327,94.9759
1242.8970,94.8295
1243.8612,94.6582
1244.8254,94.4691
1245.7897,94.2768
1246.7539,94.103
1247.7181,93.9728
1248.6824,93.908
1249.6466,93.9188
1250.6108,93.9978
1251.5751,94.1208
1252.5393,94.2534
1253.5035,94.3615
1254.4678,94.4206
1255.4320,94.4196
1256.3962,94.3598
1257.3605,94.2514
1258.3247,94.1095
1259.2889,93.9515
1260.2532,93.793
1261.2174,93.6447
1262.1816,93.5103
1263.1459,93.3891
1264.1101,93.2802
1265.0743,93.1879
1266.0386,93.1226
1267.0028,93.097
1267.9670,93.12
1268.9313,93.1928
1269.8955,93.3076
1270.8597,93.4512
1271.8240,93.6087
1272.7882,93.7671
1273.7524,93.917
1274.7167,94.0533
1275.6809,94.1759
1276.6451,94.2888
1277.6094,94.3983
1278.5736,94.5093
1279.5378,94.621
1280.5021,94.7248
1281.4663,94.8062
1282.4305,94.8499
1283.3948,94.8469
1284.3590,94.7983
1285.3232,94.7162
1286.2875,94.6193
1287.2517,94.5265
1288.2159,94.4507
1289.1802,94.3968
1290.1444,94.3622
1291.1086,94.3384
1292.0729,94.3112
1293.0371,94.2588
1294.0013,94.1547
1294.9656,93.978
1295.9298,93.7294
1296.8940,93.4435
1297.8583,93.1856
1298.8225,93.0283
1299.7867,93.0179
1300.7510,93.1488
1301.7152,93.3616
1302.6794,93.5678
1303.6437,93.688
1304.6079,93.6837
1305.5721,93.5674
1306.5364,93.387
1307.5006,93.1964
1308.4648,93.029
1309.4291,92.8875
1310.3933,92.7518
1311.3575,92.5951
1312.3218,92.3981
1313.2860,92.1545
1314.2502,91.8665
1315.2145,91.5385
1316.1787,91.1744
1317.1429,90.784
1318.1072,90.3917
1319.0714,90.0387
1320.0356,89.7728
1320.9999,89.6316
1321.9641,89.6316
1322.9283,89.7709
1323.8926,90.0389
1324.8568,90.425
1325.8210,90.9196
1326.7853,91.5092
1327.7495,92.1692
1328.7137,92.8603
1329.6780,93.5302
1330.6422,94.1227
1331.6064,94.5923
1332.5707,94.9168
1333.5349,95.1013
1334.4991,95.1696
1335.4634,95.1495
1336.4276,95.0623
1337.3918,94.9228
1338.3561,94.7485
1339.3203,94.5691
1340.2845,94.4236
1341.2488,94.3435
1342.2130,94.3399
1343.1772,94.4042
1344.1415,94.5143
1345.1057,94.6405
1346.0699,94.7489
1347.0342,94.808
1347.9984,94.796
1348.9626,94.7059
1349.9269,94.5426
1350.8911,94.3146
1351.8553,94.0277
1352.8196,93.6881
1353.7838,93.3138
1354.7480,92.9455
1355.7123,92.644
1356.6765,92.4714
1357.6407,92.4704
1358.6050,92.6564
1359.5692,93.0194
1360.5334,93.5209
1361.4977,94.0861
1362.4619,94.6137
1363.4261,95.0204
1364.3904,95.2811
1365.3546,95.4202
1366.3188,95.4753
1367.2831,95.472
1368.2473,95.4212
1369.2115,95.3246
1370.1758,95.1793
1371.1400,94.9806
1372.1042,94.7281
1373.0685,94.4409
1374.0327,94.171
1374.9969,93.9931
1375.9612,93.9667
1376.9254,94.1041
1377.8896,94.3726
1378.8539,94.7152
1379.8181,95.0673
1380.7823,95.3711
1381.7466,95.5907
1382.7108,95.7181
1383.6750,95.7645
1384.6393,95.7434
1385.6035,95.6623
1386.5677,95.5271
1387.5320,95.3537
1388.4962,95.1675
1389.4604,94.9896
1390.4247,94.826
1391.3889,94.6728
1392.3531,94.5252
1393.3174,94.3852
1394.2816,94.2595
1395.2458,94.1496
1396.2101,94.0413
1397.1743,93.9089
1398.1385,93.7329
1399.1028,93.5145
1400.0670,93.2692
1401.0313,93.0105
1401.9955,92.736
1402.9597,92.4279
1403.9240,92.0658
1404.8882,91.6461
1405.8524,91.1901
1406.8167,90.7315
1407.7809,90.2933
1408.7451,89.8817
1409.7094,89.5011
1410.6736,89.1708
1411.6378,88.924
1412.6021,88.7903
1413.5663,88.7819
1414.5305,88.9049
1415.4948,89.182
1416.4590,89.6604
1417.4232,90.3747
1418.3875,91.2665
1419.3517,92.1646
1420.3159,92.9093
1421.2802,93.4676
1422.2444,93.899
1423.2086,94.2698
1424.1729,94.6109
1425.1371,94.9205
1426.1013,95.1855
1427.0656,95.3977
1428.0298,95.5557
1428.9940,95.6598
1429.9583,95.7093
1430.9225,95.7059
1431.8867,95.6539
1432.8510,95.552
1433.8152,95.3851
1434.7794,95.1309
1435.7437,94.7899
1436.7079,94.4249
1437.6721,94.1425
1438.6364,94.012
1439.6006,94.0291
1440.5648,94.1514
1441.5291,94.3312
1442.4933,94.5214
1443.4575,94.6719
1444.4218,94.7306
1445.3860,94.6538
1446.3502,94.4241
1447.3145,94.0708
1448.2787,93.6749
1449.2429,93.3385
1450.2072,93.1311
1451.1714,93.0634
1452.1356,93.1059
1453.0999,93.2227
1454.0641,93.3916
1455.0283,93.6038
1455.9926,93.8404
1456.9568,94.0357
1457.9210,94.1127
1458.8853,94.0787
1459.8495,94.0029
1460.8137,93.9452
1461.7780,93.9503
1462.7422,94.0637
1463.7064,94.3234
1464.6707,94.7177
1465.6349,95.1594
1466.5991,95.5421
1467.5634,95.8178
1468.5276,95.9989
1469.4918,96.1148
1470.4561,96.1828
1471.4203,96.2005
1472.3845,96.1553
1473.3488,96.0537
1474.3130,95.9324
1475.2772,95.8268
1476.2415,95.7464
1477.2057,95.682
1478.1699,95.6201
1479.1342,95.5491
1480.0984,95.4616
1481.0626,95.3548
1482.0269,95.2326
1482.9911,95.1029
1483.9553,94.9741
1484.9196,94.8485
1485.8838,94.7166
1486.8480,94.5527
1487.8123,94.3183
1488.7765,93.9909
1489.7407,93.605
1490.7050,93.2343
1491.6692,92.9238
1492.6334,92.6674
1493.5977,92.4284
1494.5619,92.1534
1495.5261,91.7816
1496.4904,91.2804
1497.4546,90.7123
1498.4188,90.2399
1499.3831,90.0016
1500.3473,90.0184
1501.3115,90.2367
1502.2758,90.6001
1503.2400,91.0806
1504.2042,91.6814
1505.1685,92.4175
1506.1327,93.2384
1507.0969,93.9313
1508.0612,94.3029
1509.0254,94.4433
1509.9896,94.5267
1510.9539,94.6297
1511.9181,94.7624
1512.8823,94.9175
1513.8466,95.0864
1514.8108,95.2617
1515.7750,95.4347
1516.7393,95.5957
